date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:10:38	10432/10432	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:12%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/banners/banner-6.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/banners/banner-6.jpg	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:38	6433/6433	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:10%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/product-1.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/product-1.jpg	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:38	9557/9557	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:10%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/product-7.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/product-7.jpg	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:39	5771/5771	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Mar%202024%2002:10:38%20GMT	https://portotheme.com/html/porto_ecommerce/ajax/product-quick-view.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/ajax/product-quick-view.html	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:39	7744/7744	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:10%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/product-2.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/product-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:39	7659/7659	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:10%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/product-3.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/product-3.jpg	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:39	5882/5882	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:10%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/product-4.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/product-4.jpg	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:39	22525/22525	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:10%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/cats/cat-1.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/cats/cat-1.jpg	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:40	17993/17993	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:10%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/cats/cat-2.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/cats/cat-2.jpg	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:40	19807/19807	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:10%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/cats/cat-3.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/cats/cat-3.jpg	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:40	6977/6977	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:10%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/product-5.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/product-5.jpg	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:40	4476/4476	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:10%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/product-6.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/product-6.jpg	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:40	9091/9091	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:49:10%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/product-9.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/products/product-9.jpg	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:41	1176/1176	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:44%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/brands/brand1.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/brands/brand1.png	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:41	961/961	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:44%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/brands/brand2.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/brands/brand2.png	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:41	1328/1328	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:44%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/brands/brand3.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/brands/brand3.png	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:41	1268/1268	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:44%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/brands/brand4.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/brands/brand4.png	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:42	1046/1046	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:44%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/brands/brand5.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/brands/brand5.png	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:42	1691/1691	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:42%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/payment-icon.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/demoes/demo23/payment-icon.png	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:10:44%20GMT	https://portotheme.com/html/porto_ecommerce/category-sidebar-left.html	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/category-sidebar-left.html	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:44	19728/19728	---M--	200	added ('OK')	image/jpeg	date:Wed,%2018%20Aug%202021%2004:48:58%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/newsletter_popup_bg.jpg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/newsletter_popup_bg.jpg	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:44	2737/2737	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:42%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/logo-black.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/logo-black.png	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:45	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265de02d0-4d7%22	https://portotheme.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:45	86927/86927	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Aug%202021%2004:51:28%20GMT	https://portotheme.com/html/porto_ecommerce/assets/js/jquery.min.js	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/js/jquery.min.js	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:45	70918/70918	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Aug%202021%2004:51:26%20GMT	https://portotheme.com/html/porto_ecommerce/assets/js/bootstrap.bundle.min.js	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/js/bootstrap.bundle.min.js	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:45	142770/142770	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2024%20Aug%202021%2016:02:04%20GMT	https://portotheme.com/html/porto_ecommerce/assets/js/plugins.min.js	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/js/plugins.min.js	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:46	35445/35445	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Aug%202021%2004:51:26%20GMT	https://portotheme.com/html/porto_ecommerce/assets/js/optional/isotope.pkgd.min.js	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/js/optional/isotope.pkgd.min.js	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:46	1750/1750	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Aug%202021%2004:51:26%20GMT	https://portotheme.com/html/porto_ecommerce/assets/js/jquery.appear.min.js	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/js/jquery.appear.min.js	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:46	4126/4126	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Aug%202021%2004:51:28%20GMT	https://portotheme.com/html/porto_ecommerce/assets/js/jquery.plugin.min.js	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/js/jquery.plugin.min.js	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:46	50991/50991	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2011%20Sep%202021%2016:15:00%20GMT	https://portotheme.com/html/porto_ecommerce/assets/js/main.min.js	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/js/main.min.js	(from https://portotheme.com/html/porto_ecommerce/demo23.html)
09:10:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Mar%202024%2002:10:48%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/owl.video.play.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/owl.video.play.png	(from https://portotheme.com/html/porto_ecommerce/assets/css/demo23.min.css)
09:10:53	112796/112796	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2006%20Mar%202024%2002:10:53%20GMT	https://www.portotheme.com/html/porto_ecommerce/assets/images/owl.video.play.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/www.portotheme.com/html/porto_ecommerce/assets/images/owl.video.play.68.delayed	(from https://portotheme.com/html/porto_ecommerce/assets/css/demo23.min.css)
09:10:54	273/273	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2031%20Aug%202021%2008:24:42%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/elements/alert/close.svg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/elements/alert/close.svg	(from https://portotheme.com/html/porto_ecommerce/assets/css/demo23.min.css)
09:10:54	22558/22558	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Sep%202021%2011:53:50%20GMT	https://portotheme.com/html/porto_ecommerce/assets/images/flags.png	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/images/flags.png	(from https://portotheme.com/html/porto_ecommerce/assets/css/demo23.min.css)
09:10:54	93724/93724	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Aug%202021%2004:50:58%20GMT	https://portotheme.com/html/porto_ecommerce/assets/fonts/porto.eot?64334846	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/fonts/porto6e1d.eot	(from https://portotheme.com/html/porto_ecommerce/assets/css/demo23.min.css)
09:10:54	51400/51400	---M-Z	200	added ('OK')	font/woff2	date:Wed,%2018%20Aug%202021%2004:50:58%20GMT	https://portotheme.com/html/porto_ecommerce/assets/fonts/porto.woff2?64334846	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/fonts/porto6e1d.woff2	(from https://portotheme.com/html/porto_ecommerce/assets/css/demo23.min.css)
09:10:54	60416/60416	---M-Z	200	added ('OK')	font/woff	date:Wed,%2018%20Aug%202021%2004:50:58%20GMT	https://portotheme.com/html/porto_ecommerce/assets/fonts/porto.woff?64334846	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/fonts/porto6e1d.woff	(from https://portotheme.com/html/porto_ecommerce/assets/css/demo23.min.css)
09:10:55	93568/93568	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2018%20Aug%202021%2004:50:58%20GMT	https://portotheme.com/html/porto_ecommerce/assets/fonts/porto.ttf?64334846	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/fonts/porto6e1d.ttf	(from https://portotheme.com/html/porto_ecommerce/assets/css/demo23.min.css)
09:10:55	143004/143004	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Aug%202021%2004:50:58%20GMT	https://portotheme.com/html/porto_ecommerce/assets/fonts/porto.svg?64334846	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/fonts/porto6e1d.svg	(from https://portotheme.com/html/porto_ecommerce/assets/css/demo23.min.css)
09:10:55	129916/129916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Aug%202021%2004:51:30%20GMT	https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-brands-400.eot	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-brands-400.eot	(from https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/css/all.min.css)
09:10:55	129916/129916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Aug%202021%2004:51:30%20GMT	https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-brands-400.eot?	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-brands-400d41d.eot	(from https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/css/all.min.css)
09:10:56	74768/74768	---MCZ	200	added ('OK')	font/woff2	date:Wed,%2018%20Aug%202021%2004:51:30%20GMT	https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-brands-400.woff2	(from https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/css/all.min.css)
09:10:56	87688/87688	---MCZ	200	added ('OK')	font/woff	date:Wed,%2018%20Aug%202021%2004:51:30%20GMT	https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-brands-400.woff	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-brands-400.woff	(from https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/css/all.min.css)
09:10:56	129612/129612	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2018%20Aug%202021%2004:51:30%20GMT	https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-brands-400.ttf	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-brands-400.ttf	(from https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/css/all.min.css)
09:10:56	694583/694583	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Aug%202021%2004:51:30%20GMT	https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-brands-400.svg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-brands-400.svg	(from https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/css/all.min.css)
09:10:56	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Aug%202021%2004:51:30%20GMT	https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-regular-400.eot	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-regular-400.eot	(from https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/css/all.min.css)
09:10:57	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Aug%202021%2004:51:30%20GMT	https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-regular-400.eot?	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-regular-400d41d.eot	(from https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/css/all.min.css)
09:10:57	13552/13552	---M-Z	200	added ('OK')	font/woff2	date:Wed,%2018%20Aug%202021%2004:51:30%20GMT	https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-regular-400.woff2	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-regular-400.woff2	(from https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/css/all.min.css)
09:10:58	16804/16804	---M-Z	200	added ('OK')	font/woff	date:Wed,%2018%20Aug%202021%2004:51:30%20GMT	https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-regular-400.woff	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-regular-400.woff	(from https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/css/all.min.css)
09:10:59	34092/34092	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2018%20Aug%202021%2004:51:30%20GMT	https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-regular-400.ttf	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-regular-400.ttf	(from https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/css/all.min.css)
09:11:00	144451/144451	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2018%20Aug%202021%2004:51:30%20GMT	https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-regular-400.svg	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-regular-400.svg	(from https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/css/all.min.css)
09:11:01	186728/186728	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2018%20Aug%202021%2004:51:30%20GMT	https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-solid-900.eot	D:/SP24/EXE101/Coli-FrontEnd/Coli-FrontEnd/portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/webfonts/fa-solid-900.eot	(from https://portotheme.com/html/porto_ecommerce/assets/vendor/fontawesome-free/css/all.min.css)
